Wavelength,0%,0%H,0%V,10%,10%H,10%V,20%,20%H,20%V,30%,30%H,30%V,40%,40%H,40%V,50%,50%H,50%V
544,2.228023,2.518067,2.741429,1.688432,2.034504,2.154289,2.063629,2.540269,2.386623,1.932948,2.503207,2.200284,1.869626,2.523453,2.109194,1.841066,2.562563,2.060783
544.5,2.229908,2.520337,2.742247,1.688985,2.035324,2.154633,2.064496,2.539772,2.387092,1.933385,2.502585,2.202483,1.870221,2.524356,2.110824,1.841505,2.562849,2.061461
545,2.231359,2.521415,2.742206,1.689065,2.036271,2.156295,2.065542,2.542715,2.389537,1.935069,2.505239,2.203157,1.870776,2.524942,2.112035,1.842217,2.564882,2.062862
545.5,2.23424,2.524312,2.743245,1.69001,2.037915,2.156684,2.066676,2.544026,2.390395,1.93559,2.50505,2.204326,1.8711,2.526432,2.112868,1.842701,2.564617,2.063301
546,2.234966,2.52729,2.745813,1.690635,2.037573,2.157756,2.067786,2.546521,2.393033,1.936597,2.507021,2.205026,1.87218,2.527289,2.113947,1.843183,2.564625,2.063732
546.5,2.236519,2.528946,2.751566,1.691033,2.037954,2.15861,2.069516,2.545735,2.393912,1.937665,2.506336,2.207172,1.872702,2.528884,2.115409,1.843847,2.566206,2.064495
547,2.238838,2.530656,2.750331,1.692166,2.039305,2.159971,2.070818,2.548251,2.395149,1.938347,2.507241,2.207904,1.87354,2.530004,2.117034,1.844785,2.566049,2.06589
547.5,2.241285,2.53272,2.757943,1.692446,2.040177,2.161128,2.07263,2.548862,2.396904,1.939539,2.508392,2.208683,1.874326,2.5295,2.117853,1.845108,2.565502,2.067065
548,2.242924,2.536395,2.757149,1.693086,2.040236,2.160948,2.073436,2.549502,2.399179,1.940637,2.509115,2.210311,1.87487,2.530757,2.118375,1.846099,2.56655,2.067745
548.5,2.244697,2.537896,2.758009,1.693489,2.041274,2.162158,2.074613,2.550853,2.40077,1.941504,2.510338,2.211848,1.876056,2.529145,2.119832,1.846249,2.566063,2.069077
549,2.247556,2.539933,2.756877,1.693759,2.041929,2.163776,2.075682,2.550014,2.403227,1.942594,2.51184,2.213723,1.876857,2.532882,2.121337,1.846874,2.568102,2.070449
549.5,2.248039,2.541023,2.760545,1.694184,2.042621,2.164383,2.076725,2.554193,2.404338,1.943375,2.511566,2.214772,1.877053,2.531455,2.122005,1.847457,2.56911,2.071917
550,2.248473,2.543669,2.760673,1.69487,2.042937,2.164354,2.076638,2.555525,2.406055,1.944314,2.510561,2.216273,1.877613,2.532399,2.123073,1.847952,2.568475,2.071888
550.5,2.250574,2.544403,2.763968,1.695374,2.043075,2.165604,2.077433,2.554302,2.407913,1.944719,2.513343,2.217971,1.877942,2.532931,2.123513,1.848702,2.567777,2.0727
551,2.251493,2.545164,2.76663,1.695909,2.043018,2.166451,2.079479,2.556081,2.409199,1.945677,2.511874,2.21805,1.878306,2.534152,2.124571,1.848405,2.569634,2.073011
551.5,2.251697,2.547936,2.763507,1.695794,2.043518,2.166918,2.079511,2.554271,2.409953,1.945253,2.512465,2.219894,1.878642,2.534696,2.126429,1.848814,2.568739,2.073642
552,2.25351,2.547447,2.767454,1.69577,2.04382,2.167157,2.080963,2.554533,2.410886,1.945864,2.513195,2.220486,1.878864,2.531786,2.126469,1.848437,2.568576,2.07363
552.5,2.253313,2.550491,2.768555,1.695699,2.043505,2.168437,2.081398,2.554014,2.413334,1.945954,2.512315,2.221348,1.878886,2.530275,2.126606,1.848354,2.567819,2.075142
553,2.255192,2.549216,2.769193,1.695404,2.043855,2.168859,2.081467,2.554872,2.41414,1.946026,2.511147,2.221382,1.878617,2.530264,2.127024,1.848437,2.566579,2.07524
553.5,2.253672,2.550124,2.767444,1.694903,2.043081,2.17012,2.080733,2.555123,2.413914,1.945965,2.508272,2.222252,1.878548,2.530837,2.126661,1.848105,2.564861,2.075094
554,2.253673,2.551713,2.769176,1.693974,2.043566,2.168547,2.079941,2.55494,2.413741,1.945373,2.508056,2.221427,1.87761,2.53004,2.127649,1.847732,2.564496,2.075505
554.5,2.253188,2.550671,2.771382,1.693699,2.043015,2.169917,2.080097,2.551674,2.414374,1.945005,2.50595,2.221688,1.877203,2.52781,2.127215,1.846739,2.56433,2.075101
555,2.251791,2.551033,2.771547,1.693394,2.042246,2.168447,2.079079,2.55264,2.414499,1.944299,2.506208,2.221228,1.876077,2.525546,2.126897,1.845826,2.561605,2.075113
555.5,2.251615,2.550313,2.771553,1.692209,2.041295,2.168003,2.077452,2.54978,2.413451,1.942397,2.505934,2.222254,1.875156,2.524356,2.126294,1.844549,2.562479,2.0741
556,2.249295,2.547385,2.76857,1.691491,2.040041,2.168314,2.07614,2.549356,2.411823,1.941601,2.502442,2.221418,1.873369,2.52112,2.125548,1.843212,2.558848,2.073707
556.5,2.247856,2.547873,2.768798,1.689983,2.038386,2.167391,2.07423,2.546277,2.41057,1.939485,2.498443,2.219765,1.87174,2.520207,2.12489,1.84184,2.552886,2.072431
557,2.245497,2.544689,2.76636,1.688219,2.037834,2.166152,2.071831,2.544127,2.410327,1.937524,2.496998,2.219537,1.869718,2.517425,2.123549,1.839351,2.55351,2.071251
557.5,2.243019,2.54281,2.763461,1.686477,2.036136,2.165707,2.069501,2.539451,2.408828,1.935357,2.494406,2.217027,1.867346,2.513909,2.121823,1.837167,2.548548,2.069706
558,2.239235,2.541133,2.760503,1.684794,2.03395,2.163784,2.067298,2.537901,2.407137,1.932421,2.489757,2.214984,1.865312,2.509838,2.121411,1.834833,2.544178,2.06796
558.5,2.236822,2.536565,2.757903,1.683023,2.032302,2.161487,2.063973,2.533515,2.40586,1.930061,2.486702,2.213128,1.861926,2.505518,2.118569,1.831933,2.539865,2.065883
559,2.231312,2.533511,2.754794,1.680632,2.029651,2.160393,2.059574,2.530401,2.403442,1.926633,2.481562,2.21109,1.858876,2.50222,2.116755,1.828328,2.538869,2.063598
559.5,2.228202,2.531312,2.752036,1.678173,2.027201,2.158301,2.056512,2.52453,2.400842,1.923071,2.476935,2.207854,1.855718,2.497638,2.114356,1.825379,2.533865,2.061095
560,2.222682,2.52662,2.751616,1.67516,2.024672,2.155583,2.0521,2.519945,2.396718,1.919194,2.473655,2.205077,1.851957,2.49164,2.111138,1.822185,2.528465,2.058333
560.5,2.217982,2.521999,2.74632,1.672073,2.021839,2.151951,2.047086,2.515355,2.394467,1.914661,2.466908,2.202696,1.84775,2.485497,2.108009,1.817783,2.522611,2.055129
561,2.212543,2.51561,2.741188,1.668824,2.019041,2.149403,2.04281,2.510137,2.39049,1.910335,2.460882,2.199043,1.843256,2.482344,2.104421,1.81403,2.515789,2.051693
561.5,2.205735,2.510364,2.734381,1.665106,2.015375,2.146494,2.036679,2.502638,2.384269,1.905538,2.455064,2.195299,1.838614,2.473453,2.100828,1.809205,2.510331,2.048239
562,2.199616,2.50345,2.729068,1.661925,2.011373,2.143884,2.031062,2.497698,2.381271,1.900545,2.450561,2.191736,1.834054,2.468061,2.096498,1.804815,2.504427,2.044873
562.5,2.19307,2.498917,2.721491,1.658359,2.007837,2.141205,2.025512,2.491715,2.376268,1.895307,2.443531,2.186824,1.828498,2.462582,2.093318,1.799561,2.49994,2.041247
563,2.18554,2.493929,2.718181,1.654452,2.004719,2.13843,2.019259,2.483282,2.372666,1.889723,2.437797,2.182757,1.823559,2.454716,2.088905,1.794827,2.492383,2.037057
563.5,2.17858,2.486071,2.71326,1.650251,2.001535,2.134468,2.012812,2.476477,2.366643,1.883583,2.433077,2.177376,1.818074,2.449024,2.084219,1.789201,2.484783,2.031849
564,2.169993,2.477918,2.702078,1.645257,1.996642,2.130077,2.005218,2.468483,2.360963,1.876582,2.422455,2.171736,1.811534,2.440607,2.079035,1.782912,2.47701,2.02686
564.5,2.161649,2.469358,2.697401,1.640463,1.99232,2.125239,1.998177,2.461034,2.354372,1.870413,2.415379,2.167334,1.805121,2.432605,2.073649,1.777043,2.46934,2.022451
565,2.152913,2.460388,2.689931,1.635081,1.987326,2.121098,1.990236,2.4522,2.345986,1.863508,2.406607,2.161842,1.79824,2.425324,2.067214,1.770873,2.460445,2.016796
565.5,2.144046,2.452785,2.681193,1.630797,1.982518,2.116613,1.982764,2.445071,2.340205,1.85621,2.398704,2.155602,1.791744,2.416445,2.062492,1.764328,2.452554,2.011489
566,2.134552,2.442666,2.671478,1.625819,1.97655,2.113033,1.973957,2.434291,2.333386,1.848673,2.389063,2.148423,1.784617,2.407428,2.056556,1.757309,2.445052,2.005417
566.5,2.124804,2.435337,2.665054,1.620671,1.972482,2.107519,1.965606,2.426566,2.326341,1.841205,2.379781,2.142425,1.777531,2.399003,2.050919,1.750884,2.436306,2.000061
567,2.114666,2.42488,2.654037,1.615389,1.966384,2.101948,1.956847,2.41635,2.318334,1.83338,2.371268,2.135699,1.770465,2.390841,2.043809,1.743515,2.42774,1.994028
567.5,2.104471,2.414635,2.648592,1.609725,1.961958,2.097552,1.948382,2.405566,2.31093,1.825651,2.363023,2.129291,1.762994,2.382493,2.037993,1.736701,2.417793,1.987604
568,2.09368,2.403651,2.636954,1.603517,1.955555,2.09114,1.938161,2.396164,2.302278,1.816776,2.352898,2.121903,1.754508,2.372183,2.031045,1.728516,2.408433,1.981111
568.5,2.082906,2.39413,2.625978,1.597212,1.949612,2.085995,1.929106,2.386052,2.295522,1.808352,2.342819,2.114536,1.746455,2.362786,2.023944,1.720825,2.400194,1.974294
569,2.071623,2.380934,2.615398,1.591076,1.943373,2.080008,1.919291,2.375372,2.286476,1.798828,2.33249,2.106478,1.737781,2.351923,2.01683,1.712915,2.388511,1.966918
569.5,2.06021,2.372482,2.605738,1.58493,1.937505,2.074535,1.909463,2.36478,2.277857,1.790229,2.321973,2.099082,1.729659,2.341977,2.009724,1.704808,2.379387,1.961185
570,2.048496,2.36105,2.595336,1.578435,1.930734,2.067807,1.899067,2.35322,2.268864,1.780636,2.311537,2.091502,1.720943,2.331928,2.00197,1.696272,2.368991,1.953533
570.5,2.037287,2.349193,2.583225,1.571811,1.924196,2.061992,1.888636,2.342083,2.26019,1.771521,2.300525,2.083558,1.711702,2.321697,1.994111,1.687681,2.358168,1.946336
571,2.025935,2.337851,2.573015,1.565362,1.917586,2.055658,1.878223,2.331511,2.251159,1.761987,2.291135,2.07513,1.702889,2.310159,1.986897,1.679077,2.347411,1.938813
571.5,2.013731,2.326466,2.563088,1.55866,1.911069,2.04905,1.867928,2.319378,2.242344,1.752499,2.279667,2.066558,1.693985,2.298103,1.978824,1.670514,2.335502,1.930901
572,2.00197,2.316131,2.551302,1.55177,1.904741,2.042918,1.857622,2.309482,2.232206,1.743044,2.269187,2.058595,1.68477,2.288348,1.971406,1.661837,2.325471,1.923562
572.5,1.990012,2.303952,2.540576,1.544513,1.897884,2.035577,1.846597,2.2976,2.222641,1.732843,2.257993,2.049876,1.675558,2.277447,1.96374,1.653031,2.314617,1.915816
573,1.978555,2.292013,2.528956,1.537493,1.891024,2.029554,1.836058,2.287433,2.214179,1.723562,2.247828,2.041659,1.666609,2.266868,1.955826,1.644648,2.304821,1.908852
573.5,1.965416,2.278016,2.518453,1.529868,1.883645,2.023261,1.824327,2.274447,2.204479,1.713242,2.235242,2.032765,1.656914,2.254414,1.947249,1.635115,2.292941,1.900645
574,1.95386,2.267822,2.504943,1.523229,1.87658,2.01639,1.814015,2.263001,2.194715,1.703596,2.224113,2.024172,1.647723,2.244407,1.939269,1.626286,2.281726,1.892751
574.5,1.941215,2.254474,2.494237,1.515826,1.869448,2.008515,1.802357,2.251001,2.18424,1.693255,2.2121,2.015382,1.637864,2.232204,1.930917,1.616655,2.270425,1.884938
575,1.928203,2.242354,2.482696,1.508373,1.861677,2.000965,1.790518,2.239458,2.174029,1.682801,2.200976,2.005982,1.627941,2.220595,1.922237,1.607156,2.259217,1.876404
575.5,1.915569,2.230154,2.469537,1.500541,1.854175,1.993969,1.778917,2.225515,2.163754,1.672312,2.188952,1.996862,1.617914,2.209294,1.913858,1.597536,2.247267,1.8682
576,1.902369,2.216862,2.457527,1.492537,1.846717,1.9867,1.767248,2.213412,2.153526,1.661394,2.176884,1.987469,1.607444,2.196868,1.904588,1.587755,2.236701,1.859632
576.5,1.89073,2.205334,2.446793,1.485283,1.839308,1.979931,1.756167,2.202733,2.14437,1.651322,2.165752,1.979059,1.598131,2.185037,1.896559,1.578841,2.225127,1.851645
577,1.878412,2.193266,2.434913,1.477285,1.831679,1.973111,1.745218,2.190422,2.134209,1.641152,2.154132,1.970437,1.588704,2.174512,1.888361,1.569471,2.212945,1.843532
577.5,1.866493,2.180991,2.424096,1.469845,1.824973,1.965462,1.734248,2.178696,2.123721,1.63083,2.142121,1.96148,1.578824,2.163089,1.880183,1.55991,2.201596,1.835545
578,1.855328,2.170256,2.41236,1.463522,1.817998,1.959266,1.723884,2.167752,2.115702,1.621494,2.131353,1.952578,1.569604,2.152585,1.87197,1.551504,2.191026,1.827852
578.5,1.843823,2.158504,2.400675,1.455882,1.810782,1.952427,1.713317,2.156583,2.105372,1.611682,2.120367,1.944141,1.56033,2.140987,1.864075,1.542571,2.179761,1.820674
579,1.832639,2.147733,2.391029,1.449397,1.803735,1.945952,1.702704,2.144835,2.095813,1.602248,2.110345,1.936469,1.551408,2.130812,1.856678,1.533892,2.169703,1.813315
579.5,1.822623,2.13751,2.38114,1.442732,1.79688,1.939245,1.693029,2.135078,2.087487,1.593659,2.099556,1.928531,1.543175,2.121138,1.849538,1.525702,2.160337,1.806148
580,1.812202,2.127015,2.371191,1.435658,1.789531,1.932663,1.68323,2.12416,2.078211,1.584621,2.090002,1.920757,1.534565,2.110806,1.842316,1.517468,2.150107,1.799363
580.5,1.802481,2.116805,2.360208,1.428818,1.783823,1.926566,1.673612,2.114231,2.070521,1.576033,2.08076,1.913433,1.526297,2.100963,1.835218,1.509538,2.140576,1.792571
581,1.793152,2.106952,2.35292,1.422488,1.777619,1.920574,1.664774,2.105506,2.062773,1.568012,2.071965,1.90677,1.518634,2.092399,1.828357,1.501946,2.130924,1.785906
581.5,1.783987,2.097901,2.344196,1.416415,1.771362,1.914908,1.656368,2.096393,2.054848,1.55986,2.062783,1.89949,1.511027,2.083851,1.822039,1.494727,2.122047,1.779758
582,1.774866,2.089082,2.334846,1.410445,1.766165,1.909687,1.647436,2.087477,2.04742,1.551925,2.053468,1.892358,1.503254,2.074573,1.81545,1.487453,2.113471,1.773483
582.5,1.766746,2.081069,2.32631,1.404894,1.760652,1.904494,1.639669,2.079284,2.040783,1.544974,2.045113,1.886537,1.496646,2.066608,1.809486,1.480862,2.105061,1.767887
583,1.758746,2.072932,2.319715,1.399998,1.755664,1.899868,1.632532,2.070792,2.034222,1.537803,2.038082,1.88049,1.489729,2.058487,1.803892,1.474298,2.09728,1.76257
583.5,1.750627,2.065279,2.313052,1.394685,1.750532,1.894382,1.625001,2.063336,2.027498,1.530816,2.029931,1.874686,1.482963,2.050466,1.798247,1.467694,2.089213,1.756812
584,1.743238,2.057772,2.305864,1.389418,1.745104,1.889928,1.617857,2.055971,2.021448,1.523934,2.022287,1.86852,1.476323,2.042255,1.792654,1.461313,2.081032,1.751675
584.5,1.73653,2.050332,2.298735,1.384565,1.740521,1.885212,1.611218,2.048971,2.015247,1.517494,2.014887,1.863176,1.470159,2.035495,1.787691,1.455247,2.073434,1.746709
585,1.73034,2.044506,2.293802,1.380241,1.736138,1.881097,1.604997,2.041666,2.009593,1.511471,2.008186,1.857906,1.46429,2.028465,1.782803,1.449522,2.066403,1.741633
585.5,1.724474,2.038379,2.286833,1.37634,1.731906,1.87762,1.598929,2.035503,2.004305,1.506162,2.002052,1.853461,1.459074,2.021975,1.778615,1.444437,2.060118,1.737657
586,1.71892,2.032652,2.282421,1.372352,1.72835,1.874161,1.59343,2.029673,2.000147,1.501063,1.995977,1.849241,1.453812,2.016113,1.774419,1.439413,2.054025,1.733407
586.5,1.713989,2.028123,2.27784,1.368649,1.724336,1.870957,1.588559,2.023685,1.995561,1.496415,1.990468,1.845381,1.449145,2.010757,1.770573,1.434913,2.048517,1.729764
587,1.709507,2.023809,2.273843,1.36535,1.720795,1.86807,1.583631,2.01892,1.992128,1.492059,1.98498,1.841907,1.444932,2.005324,1.767333,1.430493,2.04305,1.726485
587.5,1.705342,2.019475,2.269433,1.362148,1.717947,1.865251,1.579561,2.014842,1.988779,1.487949,1.980543,1.838577,1.440836,2.000156,1.76409,1.426489,2.037749,1.723323
588,1.701714,2.015571,2.266029,1.358884,1.715359,1.862601,1.575608,2.010714,1.985202,1.484133,1.975888,1.835322,1.436998,1.996095,1.761025,1.422728,2.032827,1.720416
588.5,1.698537,2.012457,2.264081,1.356371,1.712579,1.860651,1.572121,2.006601,1.982365,1.480844,1.971841,1.832793,1.433776,1.991893,1.758397,1.419583,2.029211,1.717727
589,1.695806,2.010137,2.261115,1.354368,1.7103,1.859188,1.56912,2.0041,1.980308,1.478162,1.968934,1.830837,1.430877,1.988585,1.756415,1.416861,2.02539,1.716006
589.5,1.693351,2.007932,2.2587,1.35256,1.708713,1.857414,1.566386,2.000593,1.978105,1.475462,1.965666,1.828761,1.428272,1.985075,1.754485,1.414074,2.021181,1.713907
590,1.691192,2.005435,2.257943,1.350599,1.706164,1.855802,1.564121,1.997787,1.976478,1.473148,1.962243,1.826912,1.425689,1.981796,1.752859,1.411503,2.017969,1.712183
590.5,1.689344,2.003932,2.255479,1.348735,1.704751,1.855023,1.56202,1.995717,1.975161,1.470732,1.959469,1.825811,1.423423,1.978619,1.750769,1.40903,2.014816,1.710812
591,1.687898,2.002394,2.254953,1.347432,1.703189,1.853979,1.560338,1.993921,1.973893,1.468941,1.956626,1.824499,1.421466,1.975833,1.749461,1.40699,2.011801,1.709303
591.5,1.687031,2.00134,2.254056,1.346496,1.701959,1.853663,1.558873,1.991777,1.973652,1.46736,1.954774,1.823531,1.419884,1.973178,1.748703,1.405202,2.008874,1.708218
592,1.686353,2.000425,2.254167,1.34552,1.701218,1.852825,1.557671,1.990318,1.97299,1.466073,1.952782,1.822794,1.418178,1.970934,1.748311,1.403802,2.00702,1.707468
592.5,1.685897,2.000073,2.253158,1.344938,1.700325,1.852659,1.556816,1.989312,1.972564,1.465015,1.951314,1.822357,1.417084,1.96888,1.747301,1.402388,2.004598,1.706753
593,1.685569,2.000087,2.25303,1.344167,1.699578,1.852527,1.556187,1.987759,1.972714,1.464011,1.949497,1.821972,1.415935,1.966921,1.746864,1.401077,2.003001,1.706071
593.5,1.685537,2.000306,2.252681,1.343815,1.699306,1.852992,1.555746,1.986872,1.972735,1.463557,1.947982,1.82262,1.415005,1.96536,1.746887,1.400252,2.001006,1.706208
594,1.685675,2.000528,2.254496,1.343424,1.69852,1.85292,1.555452,1.986336,1.973086,1.462855,1.947272,1.822554,1.414332,1.963968,1.746897,1.399441,1.999157,1.705783
594.5,1.68626,2.000364,2.254764,1.343083,1.698127,1.853162,1.555386,1.985436,1.973774,1.462644,1.946283,1.822506,1.413624,1.96299,1.747222,1.39872,1.997766,1.705679
595,1.68701,2.001553,2.255735,1.342664,1.697933,1.853753,1.555391,1.98561,1.974448,1.462426,1.945618,1.823269,1.413198,1.96126,1.747304,1.398102,1.99586,1.705924
595.5,1.687769,2.002415,2.257517,1.34317,1.698014,1.854668,1.555671,1.985574,1.975704,1.462278,1.945199,1.823854,1.413098,1.960773,1.747657,1.397627,1.994918,1.706107
596,1.688578,2.003605,2.258645,1.343425,1.697835,1.855296,1.556265,1.985429,1.976902,1.462474,1.944494,1.824608,1.412742,1.959839,1.748545,1.39752,1.993024,1.706575
596.5,1.689505,2.005115,2.25996,1.343711,1.697767,1.856422,1.556628,1.985306,1.978209,1.462676,1.943641,1.825503,1.412632,1.958733,1.749062,1.397232,1.992314,1.707255
597,1.690197,2.005601,2.260672,1.34362,1.697946,1.856941,1.556935,1.985119,1.979025,1.462741,1.94304,1.826456,1.412602,1.95794,1.749756,1.39703,1.991187,1.707583
597.5,1.691242,2.006714,2.262677,1.343886,1.697529,1.857537,1.557216,1.985356,1.980263,1.462847,1.942479,1.827218,1.41257,1.956705,1.74979,1.396759,1.989845,1.70803
598,1.692161,2.008369,2.263946,1.344124,1.697368,1.858225,1.557959,1.985273,1.981608,1.462985,1.941811,1.828248,1.412619,1.955656,1.750899,1.396491,1.988878,1.708673
598.5,1.693216,2.009263,2.266215,1.344418,1.697185,1.858968,1.558717,1.985048,1.982869,1.463203,1.940481,1.828854,1.41228,1.954963,1.751969,1.396195,1.987324,1.709109
599,1.694157,2.0102,2.266074,1.344406,1.69731,1.859914,1.558963,1.98503,1.983874,1.463232,1.940464,1.829841,1.412124,1.95411,1.75231,1.39586,1.985886,1.709548
599.5,1.694738,2.011191,2.268193,1.344449,1.697327,1.860876,1.559328,1.984832,1.98489,1.463296,1.939559,1.83069,1.411968,1.952836,1.752851,1.395605,1.984392,1.710224
600,1.695265,2.011844,2.268559,1.344335,1.697242,1.861605,1.559612,1.983863,1.986247,1.46324,1.938681,1.831562,1.411487,1.951241,1.753538,1.395199,1.982681,1.710629
600.5,1.695586,2.012838,2.27023,1.344494,1.696677,1.862199,1.559723,1.983218,1.987263,1.46301,1.937275,1.832277,1.411008,1.949661,1.753931,1.394661,1.980812,1.710765
601,1.695756,2.013294,2.271294,1.34388,1.695822,1.862122,1.559478,1.982192,1.988015,1.462633,1.935924,1.833009,1.410391,1.947803,1.754314,1.393787,1.978502,1.711107
601.5,1.695327,2.013634,2.27054,1.34311,1.694775,1.862852,1.558857,1.981134,1.988528,1.461899,1.934271,1.833476,1.409385,1.94544,1.754468,1.392539,1.975582,1.71074
602,1.694732,2.013354,2.271261,1.342364,1.693734,1.862552,1.558026,1.979759,1.988861,1.460896,1.932226,1.832909,1.40829,1.943184,1.754226,1.391221,1.972773,1.710791
602.5,1.693794,2.012697,2.270493,1.34144,1.69255,1.862428,1.557138,1.977953,1.988896,1.459638,1.929506,1.833212,1.406916,1.940528,1.753946,1.389881,1.970079,1.71014
603,1.692473,2.011976,2.270529,1.340265,1.690858,1.861885,1.555872,1.975479,1.98856,1.458262,1.926709,1.832571,1.405457,1.937271,1.753288,1.388096,1.966517,1.709542
603.5,1.690707,2.010399,2.269395,1.338924,1.689021,1.861272,1.554066,1.972685,1.988167,1.456393,1.923696,1.831874,1.403341,1.933998,1.752477,1.386164,1.962763,1.708746
604,1.688522,2.008662,2.268485,1.33702,1.686695,1.860247,1.551689,1.969385,1.987233,1.454008,1.919955,1.83086,1.400971,1.929732,1.751581,1.383758,1.958332,1.70763
604.5,1.685869,2.006306,2.265614,1.334844,1.684365,1.859049,1.549148,1.966057,1.985795,1.45141,1.916185,1.829874,1.398417,1.92546,1.750268,1.381091,1.954063,1.706329
605,1.682389,2.003506,2.262839,1.332229,1.681449,1.857524,1.546015,1.961709,1.984049,1.448353,1.911699,1.828029,1.395382,1.920799,1.748468,1.377927,1.9487,1.704427
