Wavelength,0%,0%H,0%V,10%,10%H,10%V,20%,20%H,20%V,30%,30%H,30%V,40%,40%H,40%V,50%,50%H,50%V,V_baseline,H_baseline
417.0,0.817838,0.8164056666999999,0.8154303,0.740921,0.7736686666999999,0.6902483000000001,0.811015,0.8791406666999999,0.7160943,0.777578,0.8812256667,0.6568983000000002,0.773254,0.8900566666999998,0.6310893,0.777545,0.9143756667,0.6197093,0.5850247,0.3900853333
417.5,0.822658,0.8214606667,0.8203867,0.745138,0.7782426667,0.6939937,0.815866,0.8845136667,0.7199727,0.782214,0.8874606667,0.6605987,0.777869,0.8961276667,0.6344676999999999,0.782077,0.9211236667,0.6235077,0.5825183,0.3888543333
418.0,0.827409,0.8259146666999999,0.824937,0.749015,0.7829216666999999,0.697973,0.820472,0.8898206666999999,0.724404,0.786717,0.8927466666999999,0.6640280000000001,0.782393,0.9020956667,0.638147,0.786396,0.9272556666999998,0.6267309999999999,0.580144,0.3876883333
418.5,0.831785,0.8302379999999999,0.829257,0.753046,0.7870469999999999,0.701329,0.8249,0.8953030000000001,0.728352,0.790937,0.8987170000000001,0.6678099999999999,0.786444,0.9073559999999999,0.6416540000000001,0.790534,0.9324819999999999,0.6303899999999999,0.577878,0.386621
419.0,0.836224,0.83544,0.8338626999999998,0.756846,0.7906150000000001,0.7044997,0.829336,0.9003909999999999,0.7327006999999999,0.795265,0.9036839999999999,0.6713316999999999,0.790429,0.9123920000000001,0.6443987,0.794618,0.9380980000000001,0.6333336999999999,0.5758623,0.385597
419.5,0.840752,0.839755,0.8382057,0.76072,0.7950950000000001,0.7090417,0.833742,0.905667,0.7361206999999999,0.799349,0.9095420000000001,0.6747197,0.794611,0.9184730000000001,0.6481347,0.798693,0.943924,0.6366787,0.5739783,0.384607
420.0,0.845479,0.8442876667,0.8431819999999999,0.764678,0.7993426667,0.712634,0.838274,0.9099636667000001,0.74048,0.803716,0.9149656667,0.678585,0.79874,0.9239846666999999,0.651376,0.802815,0.9492926667,0.64008,0.572019,0.3836473333
420.5,0.850323,0.8491609999999998,0.847727,0.768995,0.804093,0.716374,0.843157,0.915932,0.7443510000000001,0.808025,0.9199649999999999,0.6816160000000001,0.803051,0.9294929999999999,0.6550140000000001,0.807252,0.954949,0.64353,0.570159,0.382778
421.0,0.855359,0.8539463332999999,0.8524763,0.773364,0.8086463333,0.7204373,0.848153,0.9222903332999999,0.7480343,0.812655,0.9258103333000001,0.6852003,0.80744,0.9351863332999999,0.6583513000000001,0.811795,0.9615713333,0.6468423000000001,0.5683547,0.3817466667
421.5,0.860233,0.859235,0.8572743,0.777494,0.8131030000000001,0.7243032999999999,0.85306,0.9274090000000001,0.7526233,0.816991,0.9317120000000001,0.6893653,0.81181,0.9414120000000001,0.6620082999999999,0.815996,0.967401,0.6504743,0.5666537,0.380917
422.0,0.865267,0.8642449999999999,0.8626607000000001,0.781849,0.817917,0.7276407000000001,0.857758,0.9328019999999999,0.7567777000000001,0.82134,0.9373149999999999,0.6934257,0.816279,0.946941,0.6654297000000001,0.820267,0.972872,0.6534977000000001,0.5651223,0.380047
422.5,0.870068,0.8691696667000001,0.8673566999999999,0.785683,0.8220296667000001,0.7315546999999999,0.862278,0.9382346667,0.7606616999999999,0.825814,0.9429656667,0.6966027,0.820681,0.9524286667,0.6689276999999999,0.824526,0.9797236667000001,0.6568397,0.5635613,0.3792723333
423.0,0.874852,0.8736966666999999,0.8717560000000001,0.789784,0.8263226667000001,0.73528,0.86675,0.9432946667,0.7642110000000001,0.830213,0.9485256666999999,0.7001130000000001,0.824842,0.9582776666999999,0.6719990000000001,0.828913,0.9855616667,0.659917,0.56204,0.3784693333
423.5,0.879484,0.8784669999999999,0.8764547,0.79366,0.830919,0.7391977000000001,0.871317,0.9485709999999998,0.7680217,0.834684,0.95434,0.7036237000000001,0.829283,0.963946,0.6754297,0.833226,0.9908669999999999,0.6633997,0.5606323,0.377736
424.0,0.884449,0.8834986667,0.8821533,0.797954,0.8351936667,0.7424143,0.876175,0.9547706667,0.7728293,0.839342,0.9596956667000001,0.7075093,0.833752,0.9698386667000001,0.6794253,0.837743,0.9973796667000001,0.6666783,0.5592067,0.3769983333
424.5,0.889904,0.8888943332999999,0.8869533000000001,0.802423,0.8399073333,0.7465663,0.88139,0.9604003333,0.7770853,0.84442,0.9660573333,0.7117663000000001,0.838652,0.9765863333,0.6830232999999999,0.842605,1.0040383333,0.6706912999999999,0.5578037,0.3762616667
425.0,0.895323,0.8940523333,0.8923750000000001,0.80692,0.8448143333000001,0.750998,0.886744,0.9666713333,0.7815670000000001,0.849635,0.9724033333000001,0.7159040000000001,0.843878,0.9828613332999999,0.6865680000000001,0.847573,1.0104173333,0.674461,0.556441,0.3755296667
425.5,0.900407,0.899219,0.897085,0.811037,0.8496079999999999,0.7549819999999999,0.891577,0.972566,0.785897,0.854422,0.978634,0.719329,0.848651,0.9890730000000001,0.690503,0.852298,1.016682,0.6784990000000001,0.55509,0.374814
426.0,0.905408,0.9036783333,0.902939,0.815373,0.8539963333,0.7587019999999999,0.89675,0.9785013332999999,0.7900170000000001,0.859018,0.9845933332999999,0.723448,0.853101,0.9949763332999999,0.6943659999999999,0.856639,1.0230893333,0.681741,0.553856,0.3741566667
426.5,0.910795,0.909198,0.9073242999999999,0.819899,0.8592299999999999,0.7628062999999999,0.901807,0.9839199999999999,0.7950092999999999,0.863948,0.9904679999999999,0.7277532999999999,0.857661,1.0013109999999998,0.6977862999999999,0.861277,1.029698,0.6850723,0.5526037,0.373496
427.0,0.916209,0.914574,0.9125667,0.824355,0.8639239999999999,0.7669006999999999,0.907036,0.990472,0.7988006999999999,0.86886,0.996629,0.7316307,0.862768,1.007582,0.7017446999999999,0.866115,1.036492,0.6888847,0.5513223,0.372757
427.5,0.921893,0.9202843332999999,0.9180127,0.829285,0.8691103333000001,0.7713076999999999,0.912478,0.9973543332999999,0.8037797,0.874299,1.0038333333,0.7362027,0.867917,1.0146323333,0.7058187,0.871516,1.0436993333,0.6933197,0.5500653,0.3720246667
428.0,0.927675,0.9259803333000001,0.923938,0.83429,0.8744613333,0.77604,0.918249,1.0040483333,0.808552,0.879546,1.0099413333,0.740409,0.873166,1.0213423333,0.7101989999999999,0.876674,1.0508443333000002,0.6971729999999999,0.548844,0.3713506667
428.5,0.933296,0.9316753333,0.9299447,0.839034,0.8799573333,0.7806307,0.923922,1.0103083332999998,0.8141326999999999,0.884931,1.0168333333000001,0.7450416999999999,0.878162,1.0280843332999998,0.7143707,0.881923,1.0579693333,0.7009496999999999,0.5476693,0.3706606667
429.0,0.939058,0.9380740000000001,0.935445,0.843523,0.8846909999999999,0.785224,0.929608,1.016585,0.818107,0.890041,1.0230409999999999,0.749078,0.883343,1.034885,0.718338,0.886826,1.064871,0.7054649999999999,0.546582,0.370036
429.5,0.944435,0.9434753332999999,0.9408167,0.84837,0.8897713332999999,0.7890597,0.935146,1.0232183333,0.8235247,0.895034,1.0297953333,0.7533816999999999,0.888427,1.0415823333,0.7223177,0.891678,1.0711933332999999,0.7091677,0.5455863,0.3694496667
430.0,0.950246,0.9489726667,0.9470817,0.853398,0.8947746667,0.7933487000000001,0.940623,1.0289606667,0.8277807000000001,0.900506,1.0364806667,0.7576027000000001,0.893705,1.0484966667,0.7265467000000001,0.897005,1.0786406667,0.7131117,0.5444973,0.3688493333
430.5,0.956261,0.9552946667000001,0.9536313,0.85814,0.9003026666999999,0.7982753000000001,0.946294,1.0361746667,0.8326233,0.906049,1.0424846667,0.7617213000000002,0.899017,1.0555806667,0.7309783,0.90218,1.0854806667,0.7170773,0.5434737,0.3682843333
431.0,0.962436,0.9614986667,0.9595853,0.863357,0.9058606667000001,0.8026473,0.952036,1.0424406667000001,0.8376263,0.911748,1.0501726667,0.7665623,0.90428,1.0631076667000001,0.7349263,0.90722,1.0934896667,0.7209433,0.5425227,0.3676123333
431.5,0.968608,0.9674723333000002,0.9648646999999999,0.868343,0.9108783333000001,0.8073216999999999,0.95778,1.0497043333,0.8433967,0.91731,1.0578773333,0.7705427,0.90993,1.0697753333000002,0.7391547,0.912715,1.1007743333000002,0.7254297000000001,0.5415763,0.3670296667
432.0,0.974493,0.9731580000000001,0.9711472999999999,0.87342,0.9161549999999999,0.8118102999999999,0.963781,1.0568780000000002,0.8477912999999999,0.922867,1.0647440000000001,0.7758213,0.915141,1.0770840000000002,0.7439323,0.918283,1.107926,0.7299243,0.5406237,0.366437
432.5,0.980312,0.979796,0.9766677,0.878198,0.921193,0.8167996999999999,0.969587,1.062583,0.8529717,0.927935,1.071065,0.7800916999999999,0.920242,1.0828449999999998,0.7479037000000001,0.923343,1.115694,0.7339637,0.5397013,0.365854
433.0,0.986347,0.9855306667,0.9831799999999999,0.88311,0.9265996666999999,0.821167,0.975076,1.0693086667,0.858004,0.933476,1.0775516666999998,0.784305,0.925607,1.0898296667,0.7518400000000001,0.928297,1.1224136667,0.737512,0.538821,0.3652533333
433.5,0.99246,0.9915153333,0.9889399999999999,0.888153,0.9322323333,0.825656,0.981069,1.0764043333,0.863091,0.938884,1.0842313333,0.7888029999999999,0.930722,1.0972523333000002,0.756572,0.933541,1.1292673333,0.7418199999999999,0.537938,0.3646946667
434.0,0.998816,0.9981946666999999,0.996016,0.893385,0.9375426667,0.830293,0.986892,1.0830886667,0.868087,0.944759,1.0914316667,0.793444,0.93642,1.1046226666999999,0.7611939999999999,0.939107,1.1375136666999999,0.7459819999999999,0.537031,0.3641173333
434.5,1.005296,1.0045336667,1.002951,0.898742,0.9432466667,0.8350749999999999,0.993247,1.0900046667,0.87284,0.950781,1.0989156667,0.79832,0.94231,1.1136226667,0.7653279999999999,0.944893,1.1453716667,0.7503129999999999,0.536101,0.3635203333
435.0,1.012015,1.0105113333,1.0087473,0.904017,0.9489053332999999,0.8406102999999999,0.999781,1.0978243333,0.8784082999999999,0.956603,1.1074073333,0.8032053,0.948209,1.1207143333,0.7695773,0.950668,1.1536723333,0.7550803,0.5352437,0.3628506667
435.5,1.017689,1.0164549999999999,1.0136097,0.908683,0.9539009999999999,0.8450947000000001,1.005162,1.104478,0.8841167,0.961741,1.1136759999999999,0.8077637000000001,0.953229,1.127112,0.7740677000000001,0.955492,1.160522,0.7591617,0.5344663,0.362395
436.0,1.024182,1.022489,1.0200770000000001,0.913836,0.9597450000000001,0.849894,1.011303,1.111275,0.8895079999999999,0.967504,1.120886,0.812777,0.958622,1.134473,0.7788609999999999,0.961068,1.167802,0.7633339999999998,0.533715,0.361891
436.5,1.030747,1.0295316667,1.0270357,0.918997,0.9651666667,0.8550627,1.017558,1.1183346667,0.8950567,0.9733,1.1282266666999998,0.8177627000000001,0.964423,1.1421576667000002,0.7831757000000001,0.966666,1.1751596667,0.7678087,0.5328723,0.3612803333
437.0,1.037522,1.0359286666999998,1.033665,0.924581,0.9713146666999999,0.8599140000000001,1.024077,1.1261416667,0.900379,0.979349,1.1364446666999999,0.8227419999999999,0.970465,1.1496316667,0.7878799999999999,0.972472,1.1834076667,0.7725899999999999,0.532097,0.3606733333
437.5,1.044493,1.042859,1.0408263,0.93008,0.976775,0.8651943000000001,1.030646,1.1336169999999999,0.9063343,0.985512,1.14333,0.8278743000000001,0.976213,1.1578,0.7927953,0.978381,1.192033,0.7773163,0.5313297,0.360125
438.0,1.051,1.0492306667,1.0474013000000002,0.93554,0.9826316666999999,0.8706183,1.036778,1.1405836667,0.9113333,0.991523,1.1507646667,0.8326363,0.981982,1.1651596667,0.7969932999999999,0.983931,1.1989876667,0.7816333000000001,0.5306417,0.3596483333
438.5,1.057848,1.0559476667,1.0539532999999999,0.941223,0.9885656667,0.8750083,1.043284,1.1482916667,0.9167122999999999,0.997602,1.1576256667,0.8378802999999999,0.987903,1.1731046667,0.8022023,0.989655,1.2072826667,0.7861602999999999,0.5298357,0.3591143333
439.0,1.064263,1.0636026667,1.060859,0.946344,0.9940676667,0.880471,1.049463,1.1553946667,0.922525,1.003632,1.1653926666999999,0.8424290000000001,0.993659,1.1803716667000002,0.806843,0.995273,1.2147316667,0.790397,0.529091,0.3585513333
439.5,1.07065,1.069246,1.0669627,0.951352,0.999217,0.8850847,1.055399,1.162675,0.9274837,1.009108,1.17296,0.8469116999999999,0.999161,1.187516,0.8116097,1.000683,1.222556,0.7949647,0.5284693,0.35806
440.0,1.077186,1.076014,1.0733272999999999,0.956627,1.005067,0.8902332999999999,1.061475,1.1700139999999999,0.9329063000000001,1.015211,1.1803249999999998,0.8517842999999999,1.004961,1.1954099999999999,0.8158673,1.006539,1.230937,0.7991813,0.5278697,0.357563
440.5,1.084168,1.0835423333,1.0803453,0.962189,1.0113413333,0.8956812999999999,1.068515,1.1773303333,0.9391033,1.021562,1.1883693333,0.8569233,1.011001,1.2025763333000001,0.8211212999999999,1.012116,1.2385583333,0.8038713,0.5271207,0.3570586667
441.0,1.091081,1.0900606667000001,1.0878317000000002,0.967758,1.0171766667,0.9004917,1.075092,1.1845706667,0.9443936999999999,1.027526,1.1955926667,0.8625207,1.016635,1.2103816667,0.8256716999999999,1.017992,1.2473196667,0.8085566999999999,0.5264763,0.3565153333
441.5,1.097614,1.0965813333,1.0941347000000001,0.973588,1.0229413333,0.9051456999999999,1.081357,1.1925253332999999,0.9505126999999999,1.033514,1.2026813333000002,0.8673767,1.022327,1.2183303333,0.8300867,1.023616,1.2545153333,0.8129547,0.5258363,0.3559856667
442.0,1.104593,1.1034776667,1.1007627000000002,0.978762,1.0287466667,0.9107427,1.087743,1.1997606667,0.9560827,1.039303,1.2106496667,0.8720817,1.028062,1.2258056667,0.8348747,1.029306,1.2624106667,0.8180976999999999,0.5251813,0.3554913333
442.5,1.110894,1.1103183333000002,1.1070117000000002,0.9838,1.0342623333,0.9154726999999999,1.094022,1.2059693333000001,0.9614866999999999,1.044886,1.2175033333,0.8770827,1.033417,1.2336553333,0.8393297000000001,1.034445,1.2696043333,0.8223097,0.5245873,0.3550456667
443.0,1.117745,1.117197,1.1131397,0.989363,1.040214,0.9204157000000001,1.100334,1.213891,0.9669036999999999,1.051292,1.225009,0.8824276999999999,1.039449,1.241061,0.8442597,1.040174,1.277192,0.8263387000000001,0.5239773,0.354539
443.5,1.125233,1.124101,1.1219929999999998,0.995442,1.046265,0.925722,1.107166,1.220822,0.972978,1.057703,1.2334450000000001,0.887344,1.045764,1.249895,0.8492099999999999,1.046244,1.2860690000000001,0.8312050000000001,0.523324,0.353975
444.0,1.13258,1.1314996667,1.1286097,1.001227,1.0519836667,0.9313007,1.113998,1.2299006666999999,0.9787777,1.064064,1.2414286667,0.8927817,1.05156,1.2572916667,0.8541817,1.052316,1.2944376667,0.8363096999999999,0.5227093,0.3534293333
444.5,1.140164,1.1391556667,1.1360839999999999,1.006974,1.0582096667,0.9369609999999999,1.120753,1.2369886666999999,0.985028,1.070426,1.2489436667,0.898306,1.057738,1.2656096666999999,0.8591770000000001,1.058387,1.3018356667,0.8409800000000001,0.522035,0.3529243333
445.0,1.147607,1.1460953333,1.1434790000000001,1.012623,1.0641053333,0.942551,1.127613,1.2451113333,0.990673,1.076699,1.2573153333,0.903614,1.064123,1.2728853332999999,0.864667,1.064253,1.3116363333,0.845938,0.521418,0.3524316667
445.5,1.154941,1.1540333333000001,1.151304,1.018281,1.0704453333000001,0.9476990000000001,1.134582,1.2535953333,0.996785,1.083229,1.2655133333,0.9087020000000001,1.070072,1.2802773333,0.869224,1.070292,1.3189453333,0.850503,0.520867,0.3519276667
446.0,1.162022,1.160466,1.1572717,1.023481,1.075837,0.9531286999999999,1.140884,1.2605979999999999,1.0021587,1.089141,1.272989,0.9138736999999999,1.075913,1.288968,0.8739627000000001,1.075731,1.3274249999999999,0.8552667,0.5203183,0.351501
446.5,1.169085,1.1676503333,1.1651273,1.029346,1.0821963333,0.9581453,1.1478,1.2684423333000001,1.0083023,1.095472,1.2799533333,0.9196013000000001,1.081786,1.2965673333,0.8788762999999999,1.081742,1.3360533333,0.8602343000000001,0.5196607,0.3509746667
447.0,1.176521,1.1755316667,1.1731283000000001,1.034947,1.0883746667,0.9640693000000001,1.154487,1.2760016667,1.0145343000000002,1.102043,1.2880786667,0.9246793000000001,1.088135,1.3051976667,0.8839753,1.087611,1.3447226667,0.8652963000000001,0.5191197,0.3504963333
447.5,1.184072,1.1827750000000001,1.180226,1.040774,1.094108,0.968893,1.161444,1.284018,1.021028,1.108541,1.296078,0.9302410000000001,1.094513,1.313579,0.8892599999999999,1.093975,1.351852,0.8702320000000001,0.518508,0.349996
448.0,1.191748,1.1903603333000001,1.1875967,1.046869,1.1003333333,0.9746767000000001,1.168909,1.2928623333,1.0270917,1.115219,1.3044033332999998,0.9358607000000001,1.100915,1.3224813332999998,0.8948357,1.10013,1.3604943333000001,0.8754597,0.5179303,0.3494996667
448.5,1.199103,1.198833,1.1953163,1.053045,1.1067449999999999,0.9805343,1.176144,1.300381,1.0336063,1.121533,1.313501,0.9412643,1.10704,1.330569,0.8999393,1.106134,1.368661,0.8801313,0.5174087,0.349018
449.0,1.206638,1.2053666666999998,1.2030846999999998,1.058652,1.1129706666999999,0.9859207,1.182934,1.3093806667,1.0394487,1.127852,1.3214356666999998,0.9470706999999999,1.112999,1.3382096667,0.9050907,1.112136,1.3774656667,0.8846427,0.5169213,0.3485593333
449.5,1.214158,1.213476,1.210638,1.064333,1.118868,0.9918499999999999,1.189861,1.3163070000000001,1.0457130000000001,1.134455,1.329031,0.9520820000000001,1.119093,1.346004,0.909697,1.118117,1.385086,0.88982,0.51637,0.348134
450.0,1.220947,1.2205286667,1.2168183,1.069589,1.1242706667,0.9968362999999999,1.196055,1.3238186667,1.0508313,1.140206,1.3363166667,0.9575043,1.124674,1.3540256667,0.9143623,1.12366,1.3924136667,0.8940533,0.5158987,0.3477313333
450.5,1.228686,1.227454,1.2234883,1.075549,1.129924,1.0021273,1.202581,1.331842,1.0571483,1.146487,1.344284,0.9622873000000001,1.130391,1.361891,0.9192762999999999,1.129406,1.401035,0.8991423000000001,0.5153717,0.347248
451.0,1.236134,1.2358186667,1.2323169999999999,1.081586,1.1364076667,1.007691,1.21009,1.3398176667000001,1.063778,1.15348,1.3516096667000002,0.9682040000000001,1.137063,1.3699076667,0.9246989999999999,1.135435,1.4104706667,0.9043140000000001,0.514823,0.3467583333
451.5,1.24454,1.2439426667,1.2395243000000002,1.087392,1.1427846667000001,1.0129313,1.217384,1.3480266667,1.0699653000000002,1.160175,1.3611436667,0.9739523,1.143651,1.3786736667000001,0.9301153000000001,1.141746,1.4191926667,0.9092813000000001,0.5142747,0.3463103333
452.0,1.25228,1.2515116667,1.2484847000000001,1.093552,1.1490386666999999,1.0190837,1.224648,1.3566326667,1.0762657,1.166985,1.3692766667,0.9800607,1.149895,1.3872476667,0.9354996999999999,1.148077,1.4274806667,0.9145557000000001,0.5137823,0.3458633333
452.5,1.260356,1.259701,1.2564533,1.099549,1.155208,1.0246513,1.232001,1.365154,1.0829363,1.173484,1.377885,0.9862852999999999,1.156258,1.395392,0.9412713,1.154286,1.436151,0.9197023000000001,0.5132107,0.345378
453.0,1.268706,1.267796,1.263994,1.105496,1.162261,1.03046,1.239226,1.373467,1.089505,1.180302,1.386298,0.9910620000000001,1.163139,1.404629,0.9467129999999999,1.160637,1.445354,0.9251199999999999,0.512702,0.344881
453.5,1.277136,1.2755423333000002,1.2719453,1.111507,1.1682703333000002,1.0364613,1.247024,1.3824773333000002,1.0959183,1.187112,1.3952963333000001,0.9973772999999999,1.169879,1.4125043332999998,0.9521222999999999,1.166884,1.4539553333000002,0.9308612999999999,0.5121617,0.3444686667
454.0,1.285449,1.2838216667000002,1.2806293000000002,1.117668,1.1750006667,1.0421933,1.254065,1.3910906666999998,1.1027912999999998,1.194225,1.4036006667,1.0032253,1.17623,1.4212546667,0.9575693,1.173235,1.4630706667000002,0.9357422999999999,0.5116777,0.3440543333
454.5,1.293576,1.2923136667000001,1.2886437000000002,1.123873,1.1814856667,1.0477607,1.261669,1.3990616667000002,1.1098526999999998,1.201206,1.4125986667000001,1.0091087,1.182783,1.4302206667,0.9627036999999999,1.179622,1.4713616667,0.9409607000000001,0.5110973,0.3435523333
455.0,1.301838,1.3005546666999999,1.2963850000000001,1.130249,1.1880456667,1.053385,1.269159,1.4084396666999999,1.115821,1.208083,1.4214056667,1.014804,1.189408,1.4395346667,0.9682999999999999,1.185889,1.4800656666999998,0.946288,0.510578,0.3431183333
455.5,1.310115,1.3089566666999999,1.305671,1.136228,1.1936456667,1.059508,1.276505,1.4168366666999999,1.123094,1.214952,1.4280886667,1.020851,1.195821,1.4480946666999999,0.97357,1.192109,1.4898716666999998,0.9512019999999999,0.510051,0.3426973333
456.0,1.318598,1.3179433333,1.3132297,1.142443,1.2006733333,1.0655107000000001,1.284072,1.4262103333,1.1296807,1.222055,1.4376693333,1.0270387,1.202598,1.4574973332999999,0.9799937000000001,1.198586,1.4983263332999999,0.9567817000000001,0.5095603,0.3422966667
456.5,1.326689,1.3264463333,1.3232,1.148988,1.2073453333,1.071597,1.292214,1.4348733332999999,1.136427,1.229201,1.4467973333,1.033378,1.209378,1.4668043333,0.9857070000000001,1.205222,1.5073573332999999,0.962537,0.509015,0.3418376667
457.0,1.335792,1.3356063333000001,1.3329547000000002,1.155834,1.2141673333,1.0781377,1.300613,1.4447433333,1.1440237,1.236949,1.4566093333,1.0396296999999999,1.216552,1.4760123333,0.9915547000000001,1.212163,1.5168173333,0.9687477000000001,0.5083873,0.3413416667
457.5,1.3445,1.3441006667000002,1.3409360000000001,1.162089,1.2212416667000001,1.0847669999999998,1.308403,1.4532196667,1.1514190000000002,1.244097,1.4650316666999998,1.0460699999999998,1.223655,1.4843796667000002,0.9979490000000001,1.218819,1.5270896666999998,0.9740510000000001,0.507918,0.3409613333
458.0,1.353339,1.3529626666999999,1.3488143000000001,1.168277,1.2278156667,1.0905493,1.315868,1.4619646667,1.1586963000000001,1.250939,1.4742666667,1.0520053,1.22991,1.4933676667,1.0029163,1.225189,1.5349866666999998,0.9791453000000001,0.5074477,0.3406353333
458.5,1.361639,1.360885,1.3574447,1.17467,1.2343629999999999,1.0961327,1.32378,1.4720149999999999,1.1651187,1.257961,1.482896,1.0578167,1.236517,1.5011059999999998,1.0088707,1.231551,1.5438619999999998,0.9847706999999999,0.5069633,0.340278
459.0,1.370272,1.370455,1.3659919999999999,1.181002,1.240878,1.1021969999999999,1.331724,1.480642,1.1730390000000002,1.265067,1.4910349999999999,1.0645189999999998,1.2432,1.510705,1.0149499999999998,1.2379,1.5534,0.9899669999999999,0.506433,0.339941
459.5,1.37934,1.3787896667000001,1.3752203,1.18753,1.2473946667,1.1087053,1.339266,1.4887556667,1.1794193,1.272084,1.5002096667,1.0701283,1.249837,1.5201246667000001,1.0204673,1.244435,1.5617296667,0.9954822999999999,0.5059277,0.3395433333
460.0,1.388261,1.38754,1.3833017,1.193702,1.254273,1.1144937,1.347368,1.497376,1.1858407,1.279159,1.509433,1.0759017,1.256698,1.52911,1.0258487,1.250702,1.571134,1.0014887,0.5054543,0.33914
460.5,1.3972,1.3963213333,1.3928103,1.199995,1.2606353333,1.1204182999999999,1.355361,1.5069433333,1.1935813,1.286422,1.5182443333,1.0824963,1.263055,1.5386813333,1.0314183,1.2573,1.5802583333,1.0066993,0.5048907,0.3387966667
461.0,1.406339,1.4056606667,1.403676,1.206553,1.2676366666999999,1.12704,1.363235,1.5151796667,1.200694,1.29391,1.5270256667,1.089197,1.270291,1.5465806667,1.037674,1.264069,1.5893866666999998,1.012847,0.504254,0.3384193333
461.5,1.415102,1.4140826667,1.4112897,1.212411,1.2746016667,1.1328217,1.370315,1.5246266667,1.2075667,1.300709,1.5358506667,1.0951227000000001,1.27691,1.5550036667,1.0435547,1.270324,1.5979366667,1.0185887,0.5037303,0.3381063333
462.0,1.423444,1.4228706667,1.4201117,1.2184,1.2802656667,1.1385817,1.378255,1.5335586667,1.2137886999999998,1.307016,1.5438876667,1.1008697,1.282791,1.5633586667000001,1.0492517000000001,1.276366,1.6071456667,1.0233927,0.5032483,0.3377833333
462.5,1.432421,1.4316659999999999,1.42854,1.224599,1.2861250000000002,1.144923,1.385828,1.541579,1.221254,1.314049,1.5527190000000002,1.107329,1.28934,1.5725959999999999,1.0545399999999998,1.282532,1.6156700000000002,1.0286110000000002,0.5027,0.337538
463.0,1.441541,1.4403013333,1.4376313,1.231068,1.2929513333,1.1514603,1.393382,1.5511153333,1.2283333,1.32135,1.5624033333,1.1136593000000001,1.296428,1.5811683333,1.0607743,1.289212,1.6253363333,1.0343203,0.5021817,0.3372526667
463.5,1.451091,1.450249,1.4463,1.237394,1.29911,1.157165,1.40159,1.560221,1.235618,1.329312,1.571574,1.1205150000000001,1.303464,1.59113,1.066992,1.295967,1.634437,1.04102,0.501534,0.336986
464.0,1.459989,1.4593349999999998,1.4565316999999998,1.24372,1.305842,1.1636877,1.409828,1.5692279999999998,1.2430157,1.33647,1.579365,1.1276017,1.310159,1.599577,1.0733186999999997,1.302612,1.6435389999999999,1.0466207,0.5009343,0.336718
464.5,1.468657,1.4678173333,1.464289,1.249806,1.3124663333000002,1.169192,1.417435,1.5787243333,1.250144,1.343287,1.5885773333000002,1.1336739999999998,1.31665,1.6085493333,1.078579,1.308934,1.6533283333000002,1.052538,0.500407,0.3365326667
465.0,1.477748,1.476477,1.4729503,1.255946,1.3190499999999998,1.1752973,1.425084,1.5875219999999999,1.2578073,1.350375,1.5972840000000001,1.1400023,1.323311,1.6169669999999998,1.0851183,1.315512,1.661216,1.0576892999999998,0.4998367,0.336348
465.5,1.48688,1.486008,1.4822057000000002,1.262271,1.3247069999999999,1.1814667,1.433155,1.595985,1.2646787000000002,1.357873,1.605758,1.1462317,1.330369,1.627303,1.0909327,1.321754,1.6702229999999998,1.0633417,0.4992233,0.336216
466.0,1.49571,1.4955349999999998,1.4917067000000002,1.268824,1.331743,1.1876457,1.441744,1.6068850000000001,1.2732507,1.36553,1.6159270000000001,1.1527997,1.336953,1.6361919999999999,1.0969357,1.328332,1.6785840000000003,1.0690537,0.4985483,0.336032
466.5,1.504565,1.503825,1.5006973000000001,1.275214,1.33861,1.1942453,1.449483,1.615607,1.2799103,1.372309,1.624667,1.1595463000000001,1.343448,1.643697,1.1029353,1.334672,1.6883039999999998,1.0744713,0.4978827,0.335882
467.0,1.514082,1.513462,1.5098707,1.281277,1.34517,1.2004167000000001,1.45706,1.622941,1.2880127,1.379096,1.633695,1.1654227,1.350045,1.652745,1.1088817,1.34065,1.697766,1.0806867,0.4971253,0.335778
467.5,1.523286,1.522913,1.520096,1.287594,1.352147,1.206618,1.465651,1.632627,1.294822,1.385887,1.641359,1.17219,1.356845,1.661836,1.115127,1.34702,1.7051830000000001,1.085884,0.496399,0.335726
468.0,1.53323,1.5337749999999999,1.5277167,1.293771,1.357789,1.2130817,1.473713,1.642611,1.3020677,1.393567,1.650699,1.1791787,1.363655,1.6688470000000002,1.1212287,1.353745,1.714758,1.0924397000000001,0.4955363,0.335666
468.5,1.54204,1.5420183333000002,1.5374516999999999,1.300041,1.3638803333,1.2189427,1.480959,1.6506803333,1.3085757,1.400005,1.6597393333000001,1.1845817,1.369812,1.6774853333,1.1269137,1.359728,1.7232533333000002,1.0978707,0.4947663,0.3356956667
469.0,1.55086,1.5504766667,1.5483813,1.305877,1.3705056667,1.2247922999999998,1.488531,1.6606906667,1.3165923,1.406936,1.6666156667000003,1.1914173,1.375976,1.6854816666999999,1.1326692999999999,1.365364,1.7310416667,1.1034473,0.4939587,0.3358163333
