Wavelength,0%,10%,20%,30%,40%,50%,60%,70%,0%H,10%H,20%H,30%H,40%H,50%H,60%H,70%H,0%V,10%V,20%V,30%V,40%V,50%V,60%V,70%V,V_baseline,H_baseline
401.5,0.447197,0.468888,0.470468,0.452901,0.45038,0.434882,0.422447,0.39958,0.4436776667,0.4722766666999999,0.47781366670000003,0.46326266670000005,0.4637936666999999,0.44951066670000006,0.43500566669999996,0.41202166669999996,0.4453427,0.45486269999999995,0.4512657000000001,0.43033069999999995,0.42367769999999993,0.40908069999999996,0.39700769999999996,0.37646670000000004,0.7842313,0.5510333333
402.0,0.448682,0.470255,0.471664,0.453835,0.451451,0.435847,0.423143,0.4003,0.44520899999999997,0.47360199999999997,0.47928000000000004,0.46421999999999997,0.4645659999999999,0.44995700000000005,0.436184,0.41276100000000004,0.44701800000000014,0.45638200000000007,0.45205000000000006,0.4311260000000001,0.42486,0.40966100000000005,0.397594,0.37733799999999995,0.772314,0.536574
402.5,0.450078,0.471543,0.472883,0.454882,0.45243,0.436719,0.42377,0.400859,0.44715866670000004,0.47499966670000004,0.48076866670000007,0.4651636667000001,0.46596566670000006,0.4510456667,0.4371506667,0.4137106667,0.44838029999999995,0.4572733,0.45357730000000007,0.43193630000000005,0.4255872999999999,0.41036629999999996,0.39845130000000006,0.37776030000000005,0.7618787,0.5241703333
403.0,0.45164,0.472878,0.474072,0.455935,0.453219,0.437442,0.424708,0.40145,0.44881099999999996,0.47653999999999996,0.482023,0.46665899999999993,0.4669209999999999,0.452191,0.43813499999999994,0.414442,0.4506899999999999,0.459056,0.45433599999999996,0.43281099999999995,0.42654000000000003,0.41120900000000005,0.39920100000000003,0.378826,0.750498,0.511572
403.5,0.453216,0.474363,0.475443,0.457009,0.454184,0.438441,0.42549,0.402103,0.45068566670000004,0.4782466667,0.4836986667,0.46822566670000004,0.46828366670000005,0.45364266670000003,0.4392836667,0.41539766669999995,0.4522977,0.4600997000000001,0.45565770000000005,0.43442769999999997,0.4280807000000001,0.41179770000000004,0.4000127000000001,0.3788247000000001,0.7393213,0.4997923333
404.0,0.45483,0.475953,0.476812,0.458252,0.455232,0.439261,0.426089,0.402713,0.4526196667,0.4801556667,0.4854186667,0.4695036667,0.4695896667,0.45481966669999996,0.44065366669999995,0.41665866669999996,0.45431829999999995,0.4620302999999999,0.4570122999999999,0.43519529999999995,0.42865430000000004,0.4125173,0.4004223,0.3795963,0.7289877,0.4893393333
404.5,0.456666,0.477418,0.478241,0.459284,0.456341,0.440239,0.426994,0.403273,0.45464933329999996,0.4819463333,0.48684033330000004,0.4706933333,0.4710393333,0.4556963333,0.44175433329999997,0.41734033330000003,0.45501100000000005,0.46343500000000004,0.4575769999999999,0.43606999999999996,0.4292309999999999,0.4125540000000001,0.40098199999999995,0.37977799999999995,0.719298,0.4799456667
405.0,0.458224,0.478981,0.479447,0.460506,0.45738,0.441129,0.427749,0.403953,0.45632133329999996,0.4836803333,0.4882713333,0.4724263333,0.47220833329999995,0.4570553333,0.4428863333,0.4183503333,0.4574163,0.46460330000000005,0.45958330000000003,0.4366913000000001,0.43000229999999995,0.4137423,0.4018703000000001,0.3806362999999999,0.7098597,0.4715716667
405.5,0.45988,0.480422,0.48081,0.461628,0.458306,0.44207,0.428661,0.404671,0.45821700000000004,0.48534099999999997,0.489771,0.473713,0.473118,0.458359,0.44384799999999996,0.41903300000000004,0.45902299999999996,0.46618899999999996,0.46053299999999986,0.43800700000000004,0.43108599999999986,0.41470399999999996,0.40292799999999995,0.38143499999999997,0.700984,0.463999
406.0,0.461577,0.481968,0.482104,0.462749,0.459384,0.442866,0.429434,0.405291,0.46014566669999996,0.48719166669999997,0.4913386667,0.4747966666999999,0.47426766670000003,0.45976266669999993,0.44519166669999993,0.4198206667,0.4608479999999999,0.46786799999999995,0.462035,0.4389560000000001,0.43212699999999993,0.415543,0.403899,0.38232599999999994,0.692248,0.4568483333
406.5,0.463541,0.483679,0.483574,0.46402,0.460439,0.443835,0.430342,0.405937,0.46243566669999997,0.48932566670000005,0.49326866669999997,0.4762126667,0.4754276667,0.4609386667,0.44631566670000006,0.4210046667,0.4628129999999999,0.4698070000000001,0.46296899999999996,0.4404429999999999,0.4329940000000001,0.41666800000000004,0.40473500000000007,0.3826099999999999,0.683724,0.4501713333
407.0,0.465538,0.485353,0.485043,0.465255,0.461348,0.444809,0.431154,0.406638,0.464298,0.49112200000000006,0.494669,0.478117,0.47712200000000005,0.46208899999999997,0.447264,0.421909,0.46492730000000004,0.47144129999999995,0.46467729999999996,0.44161629999999996,0.4337023,0.41760529999999996,0.4053572999999999,0.38381829999999995,0.6755457,0.444082
407.5,0.467389,0.486985,0.486393,0.466492,0.462433,0.445742,0.431952,0.407255,0.4662923333,0.4930753333,0.4968053333,0.47935333329999996,0.4784003333,0.4636143333,0.44839933330000004,0.42279433330000005,0.46662100000000006,0.472981,0.46628900000000006,0.4429679999999999,0.43476900000000007,0.4187219999999999,0.4059639999999999,0.384054,0.667895,0.4385976667
408.0,0.469188,0.488667,0.487803,0.467574,0.463438,0.446576,0.432755,0.408061,0.468162,0.494898,0.49833900000000003,0.48060600000000003,0.47971400000000003,0.46471199999999996,0.449459,0.423414,0.4677713,0.4748913,0.46776629999999997,0.4442923,0.43599929999999987,0.4195342999999999,0.4070322999999999,0.3848473,0.6609367,0.433888
408.5,0.470854,0.490193,0.4892,0.468668,0.46454,0.447527,0.433474,0.408484,0.4697486667,0.49652966670000004,0.49941066669999995,0.48223366669999995,0.4810416667,0.46575566669999996,0.45020366669999995,0.4243226667,0.4697633000000001,0.4766593000000001,0.46904729999999994,0.44543829999999995,0.4368333,0.4203093,0.4074883,0.3852913,0.6544747,0.4296443333
409.0,0.472792,0.491766,0.490575,0.469854,0.465697,0.448492,0.434375,0.40912,0.47164399999999995,0.49821000000000004,0.501191,0.48365499999999995,0.48234299999999997,0.466712,0.451458,0.425261,0.47227530000000006,0.47759129999999994,0.47028729999999996,0.44659229999999994,0.4380083,0.4214713,0.4086413000000001,0.3857273,0.6482327,0.425651
409.5,0.474894,0.493676,0.492245,0.47124,0.466838,0.449582,0.435313,0.409823,0.47369633330000005,0.5000003333,0.5027973333,0.48478133329999995,0.4836403333,0.46778633329999997,0.4524473333,0.42593333330000005,0.47428099999999995,0.47952400000000006,0.4722790000000001,0.448032,0.43954000000000004,0.42240999999999995,0.40949100000000005,0.3862810000000001,0.641546,0.4216176667
410.0,0.476786,0.49547,0.493741,0.47248,0.467879,0.450522,0.436093,0.410584,0.475674,0.5019929999999999,0.504443,0.486152,0.48486100000000004,0.46915100000000004,0.453358,0.426765,0.47636029999999996,0.48146429999999996,0.47378330000000013,0.44902530000000007,0.4401113,0.42309929999999996,0.4100013000000001,0.3870283,0.6357337,0.418167
410.5,0.478687,0.497185,0.494997,0.473761,0.468821,0.45138,0.436942,0.411299,0.4777853333,0.5038873333,0.5062283332999999,0.48808833329999995,0.48586333330000003,0.47012233330000003,0.4546083333,0.42758033329999995,0.4784003000000001,0.4831422999999999,0.4749993000000001,0.4503363,0.4412163,0.42434229999999995,0.41080629999999996,0.3878482999999999,0.6304337,0.4149286667
411.0,0.480589,0.498774,0.49656,0.47493,0.469832,0.452382,0.437831,0.41199,0.4795086667,0.5055756667,0.5077746667,0.4892266667,0.48743466669999996,0.4714206667,0.45530466669999997,0.4285496667,0.4797673,0.48486229999999986,0.47676229999999986,0.45147729999999986,0.44216429999999995,0.4248342999999999,0.41180629999999985,0.38859029999999994,0.6256447,0.4121573333
411.5,0.482436,0.500369,0.49786,0.476167,0.470929,0.453284,0.438524,0.412574,0.481198,0.507174,0.509196,0.490437,0.48834500000000003,0.47219999999999995,0.45609500000000003,0.42926699999999995,0.481592,0.4864759999999999,0.4776610000000001,0.45255200000000007,0.443082,0.4253500000000001,0.4124380000000001,0.3893360000000001,0.621208,0.409679
412.0,0.484268,0.502048,0.499348,0.477344,0.472054,0.454188,0.439482,0.413238,0.4830793333,0.5088033332999999,0.5107113333,0.4916693333,0.4897193333,0.4737153333,0.45697733330000007,0.4301333333,0.48351069999999996,0.4877857,0.4785507000000001,0.4536916999999999,0.44393669999999996,0.4263017000000001,0.41305270000000005,0.38996869999999995,0.6171633,0.4073216667
412.5,0.485937,0.503761,0.500695,0.478412,0.472977,0.455183,0.440334,0.41392,0.48496533329999997,0.5105193333,0.5122463333,0.4930543333,0.49084933329999997,0.4746623333,0.4583463333,0.43099333329999995,0.485394,0.48878600000000005,0.479861,0.45466799999999996,0.4450169999999999,0.42700099999999985,0.414073,0.3905549999999999,0.613133,0.4050716667
413.0,0.487886,0.505363,0.50222,0.479791,0.474137,0.456162,0.441225,0.414591,0.48681133330000004,0.5123243333,0.5137103333,0.49462233330000005,0.49199033329999997,0.4757593333,0.45921833330000006,0.4316993333,0.4876513000000001,0.4905853000000001,0.48156429999999995,0.4560563000000001,0.4459273,0.42800530000000003,0.4143663000000001,0.39118829999999993,0.6093447,0.4030696667
413.5,0.489772,0.50697,0.503643,0.480914,0.475143,0.457209,0.442032,0.415274,0.48893733329999994,0.5141143333,0.5154413333000001,0.49567533329999997,0.49319233329999995,0.47704933330000004,0.46049433329999995,0.4324933333,0.48927829999999994,0.4923953,0.4827083,0.45696229999999993,0.4467093000000001,0.4286943,0.41535430000000007,0.39162030000000003,0.6056467,0.4009986667
414.0,0.491647,0.508646,0.505124,0.482251,0.476178,0.458108,0.442879,0.415986,0.49085633330000006,0.5161653333,0.5169323333,0.49730733330000004,0.49474333330000003,0.4783023333,0.4615663333,0.43354933330000006,0.49142430000000004,0.4939783,0.48384230000000006,0.4579253000000001,0.4474503000000001,0.4295142999999999,0.4159123,0.39223830000000004,0.6020877,0.3990136667
414.5,0.493836,0.510586,0.506678,0.483537,0.477325,0.459118,0.443721,0.416729,0.4930566667,0.5178946667,0.5188286666999999,0.49883166669999995,0.4961426667,0.47932966670000005,0.4623976667,0.4344446667,0.4931677,0.49572170000000015,0.4853227000000001,0.45947970000000005,0.44854270000000007,0.4302667000000001,0.4168497000000001,0.39277070000000003,0.5986263,0.3971233333
415.0,0.495677,0.512258,0.508182,0.484867,0.478501,0.460307,0.444513,0.417477,0.49502300000000005,0.519595,0.5205599999999999,0.500416,0.49753,0.480528,0.463597,0.435343,0.49533399999999994,0.4976879999999999,0.48680900000000005,0.4604539999999999,0.4497,0.43159400000000003,0.41772300000000007,0.39343399999999995,0.59548,0.395546
415.5,0.497664,0.513923,0.509661,0.486012,0.479705,0.46118,0.445354,0.418094,0.49680566670000004,0.5215886667,0.5222856667,0.5017236667,0.49865566670000006,0.4817516667,0.46463266670000003,0.43591566670000004,0.4968117000000001,0.4990067,0.4886237,0.4613737,0.4506106999999999,0.4321467000000001,0.41857769999999994,0.39386069999999995,0.5926593,0.3940283333
416.0,0.499547,0.515645,0.51098,0.487245,0.480525,0.462142,0.446154,0.418678,0.499044,0.5240199999999999,0.5238990000000001,0.5033259999999999,0.5000249999999999,0.483199,0.46563000000000004,0.437088,0.4992673000000001,0.5009943000000001,0.48953230000000003,0.46273830000000005,0.4516173000000001,0.4335013000000001,0.4193563,0.39462430000000004,0.5896317,0.392267
416.5,0.501931,0.517969,0.512562,0.48899,0.481741,0.463629,0.447235,0.419903,0.5014796666999999,0.5260796667000001,0.5255766666999999,0.5050046666999999,0.5011786667,0.4845866667,0.4668616667,0.4380526666999999,0.501335,0.503119,0.4911310000000001,0.463869,0.45261399999999996,0.43477299999999997,0.42017399999999994,0.395378,0.587136,0.3909353333
417.0,0.503987,0.519945,0.514214,0.490365,0.482942,0.464794,0.448415,0.420747,0.5031796666999999,0.5278136667,0.5267706667000001,0.5059346667,0.5022536666999999,0.4857016667,0.46758466670000004,0.43875266669999996,0.5029163000000001,0.5044443000000001,0.4923883,0.46521429999999997,0.45358129999999997,0.4355833,0.42088330000000007,0.39592130000000003,0.5850247,0.3900853333
417.5,0.506174,0.521714,0.515919,0.491719,0.484121,0.465821,0.449352,0.421523,0.5050986666999999,0.5298406667,0.5284316667,0.5078236667,0.5036406667,0.48695866669999993,0.4685286667,0.43961266669999993,0.5050417,0.5060396999999999,0.49369470000000004,0.4661077,0.45475469999999985,0.4366296999999999,0.42153969999999985,0.3964177,0.5825183,0.3888543333
418.0,0.508192,0.523661,0.517412,0.492943,0.485311,0.466849,0.450215,0.422356,0.5071446666999999,0.5316346667,0.5301666667,0.5090936666999999,0.5049546667,0.48798666669999996,0.46953866669999994,0.4401826667,0.507104,0.5076,0.49519599999999997,0.467757,0.455403,0.43732799999999994,0.4222490000000001,0.397123,0.580144,0.3876883333
418.5,0.510282,0.525408,0.519031,0.49433,0.486404,0.467802,0.451129,0.422966,0.509244,0.5333330000000001,0.531879,0.510564,0.506017,0.48907900000000004,0.470406,0.44105800000000006,0.50886,0.509481,0.49631400000000003,0.46879100000000007,0.456333,0.43833200000000005,0.42315099999999994,0.39741099999999996,0.577878,0.386621
419.0,0.512285,0.527124,0.520436,0.495541,0.487459,0.46887,0.451999,0.423651,0.511226,0.5352600000000001,0.533434,0.511962,0.507412,0.49022799999999994,0.47183,0.442038,0.5106876999999999,0.5109736999999999,0.4978796999999999,0.4699146999999999,0.45733669999999993,0.4389536999999999,0.4238736999999999,0.3982017,0.5758623,0.385597
419.5,0.514348,0.528904,0.521984,0.49684,0.488567,0.46981,0.452918,0.424428,0.5132080000000001,0.53705,0.534894,0.5135020000000001,0.5085710000000001,0.4913870000000001,0.47253000000000006,0.44265100000000007,0.5127507,0.5125656999999999,0.4992097,0.47086870000000003,0.4582196999999999,0.4396297,0.4245517,0.39865169999999994,0.5739783,0.384607
420.0,0.516275,0.530671,0.523474,0.498083,0.489681,0.470845,0.453734,0.425118,0.5150616667,0.5389016667,0.5366546667,0.5147156667,0.5097466667,0.4926306667,0.4735046667,0.44347266669999996,0.5150349999999999,0.5142899999999999,0.500564,0.4723329999999999,0.45933999999999986,0.440704,0.4253039999999999,0.39936099999999997,0.572019,0.3836473333
420.5,0.518346,0.532624,0.525079,0.499504,0.490948,0.471993,0.454659,0.42589,0.5170980000000001,0.5407839999999999,0.5382610000000001,0.516149,0.5110809999999999,0.493663,0.47479299999999997,0.44419899999999995,0.5169009999999999,0.516247,0.5021160000000001,0.4736410000000001,0.4604880000000001,0.441642,0.426149,0.399952,0.570159,0.382778
421.0,0.520558,0.534595,0.526724,0.500859,0.492178,0.47304,0.455744,0.426633,0.5194013332999999,0.5426833333,0.5402133333,0.5178153333,0.5127063333,0.4949603333,0.4756823333,0.4451473333,0.5191072999999999,0.5179712999999999,0.5035193,0.4744423,0.46128729999999996,0.4423433000000001,0.4268423,0.4007663,0.5683547,0.3817466667
421.5,0.522807,0.536499,0.528408,0.502249,0.49334,0.47413,0.456608,0.427404,0.521644,0.544837,0.542046,0.519312,0.5139579999999999,0.496198,0.476709,0.446054,0.5209963,0.5199692999999999,0.5050333,0.4758792999999999,0.46223029999999987,0.44331529999999986,0.42773229999999995,0.4016503,0.5666537,0.380917
422.0,0.524995,0.538449,0.530015,0.503659,0.494442,0.475189,0.457592,0.428138,0.5238039999999999,0.5465829999999999,0.5434709999999999,0.520757,0.515304,0.49757799999999996,0.477816,0.446925,0.5231137,0.5215527000000001,0.5063197,0.47705169999999997,0.4634406999999999,0.4439767,0.42855470000000007,0.4019967,0.5651223,0.380047
422.5,0.527007,0.540062,0.531628,0.504983,0.495734,0.476244,0.458443,0.428913,0.5256556667,0.5488396667000001,0.5452306667,0.5221066667,0.5166176667,0.49871366670000006,0.4788856667,0.4478566667,0.5251496999999999,0.5228657,0.5075036999999999,0.4779326999999999,0.4640987,0.4448727,0.42911369999999993,0.40272469999999994,0.5635613,0.3792723333
423.0,0.52892,0.541789,0.533058,0.506158,0.496773,0.477276,0.459154,0.429509,0.5276446667,0.5506176667,0.5469666667,0.5236256667,0.5177486667,0.49982166670000006,0.4797926667,0.4485936667,0.5273040000000001,0.5248229999999999,0.509365,0.4791550000000001,0.46516100000000005,0.44581100000000007,0.429921,0.403316,0.56204,0.3784693333
423.5,0.530893,0.543597,0.534475,0.507487,0.49793,0.478217,0.460142,0.430257,0.5298559999999999,0.552419,0.548781,0.5248059999999999,0.5188699999999999,0.500775,0.48081,0.44933799999999996,0.5291967,0.5265317,0.5105577000000001,0.4805056999999999,0.46607770000000004,0.4465707000000001,0.43056570000000005,0.4037267,0.5606323,0.377736
424.0,0.533163,0.545504,0.536219,0.508816,0.49908,0.479304,0.461085,0.431049,0.5319606667,0.5543706667,0.5504466667,0.5263806667,0.5203986667,0.5020846667,0.48178766670000006,0.4502226667,0.5313953000000001,0.5285543,0.5121473,0.48183830000000005,0.4674623000000001,0.44760830000000007,0.43159630000000004,0.4045193,0.5592067,0.3769983333
424.5,0.535573,0.547703,0.537934,0.510406,0.500476,0.480616,0.46212,0.431917,0.5344293333000001,0.5564923333,0.5522443333,0.5278563332999999,0.5217433333000001,0.5033453333,0.4829943333,0.4512533333,0.5336083,0.5306453,0.5135193,0.48268730000000004,0.46835629999999995,0.4486942999999999,0.43232229999999994,0.40529329999999997,0.5578037,0.3762616667
425.0,0.538058,0.549818,0.539785,0.511893,0.501865,0.481815,0.46315,0.432761,0.5368573333,0.5587043333,0.5540913333,0.5295483333000001,0.5232033333,0.5046093333,0.4842423333,0.4521053333,0.536011,0.532383,0.5152760000000001,0.4841390000000001,0.469444,0.449816,0.433214,0.405914,0.556441,0.3755296667
425.5,0.540314,0.551778,0.54153,0.513275,0.503025,0.482867,0.464159,0.433722,0.539312,0.560828,0.555824,0.531101,0.52478,0.5061220000000001,0.48534299999999997,0.45299200000000006,0.538736,0.5341490000000001,0.5165460000000001,0.485348,0.4708629999999999,0.4508820000000001,0.43422000000000005,0.40654900000000005,0.55509,0.374814
426.0,0.54258,0.553832,0.543132,0.514593,0.504186,0.483944,0.465146,0.434413,0.5415033333000001,0.5628893333,0.5577093333,0.5327223333,0.5260223333,0.5072283333000001,0.48625333330000003,0.4539833333,0.540885,0.535975,0.518315,0.48671999999999993,0.4718570000000001,0.4514889999999999,0.43501500000000004,0.407382,0.553856,0.3741566667
426.5,0.544874,0.555953,0.544921,0.516025,0.50549,0.48503,0.466108,0.435225,0.543714,0.5652220000000001,0.5595749999999999,0.534054,0.5273760000000001,0.508407,0.487447,0.45480899999999996,0.5430403,0.5379643,0.5200313,0.48828630000000006,0.47292030000000007,0.4527652999999999,0.4357753,0.4081313,0.5526037,0.373496
427.0,0.547314,0.557916,0.546729,0.517615,0.506821,0.486239,0.467254,0.436106,0.546141,0.56751,0.561383,0.535744,0.528945,0.509922,0.48868199999999995,0.455917,0.5453946999999999,0.5399646999999999,0.5216396999999999,0.4898526999999999,0.4740256999999999,0.4538487,0.4369037,0.40885569999999993,0.5513223,0.372757
427.5,0.550032,0.560288,0.548533,0.519288,0.508168,0.487517,0.468373,0.437006,0.5490533333,0.5699663333,0.5635813333,0.5377063333,0.5305143333,0.5114263333,0.49011333329999995,0.4568883333,0.5479666999999999,0.5422897,0.5234727000000001,0.49128170000000004,0.4752757000000001,0.4548567000000001,0.43797969999999997,0.40953970000000006,0.5500653,0.3720246667
428.0,0.552639,0.562657,0.550492,0.520816,0.509681,0.488856,0.469532,0.437894,0.5515563333,0.5721793333,0.5657753333,0.5396213333,0.5319993332999999,0.5127383333,0.49109233329999996,0.45773733330000005,0.550981,0.5446749999999999,0.525265,0.4925750000000001,0.47662799999999994,0.456017,0.438916,0.410419,0.548844,0.3713506667
428.5,0.555357,0.565073,0.552493,0.522552,0.511186,0.490222,0.470786,0.43884,0.5541873333,0.5747283333000001,0.5679203333,0.5411313333000001,0.5336893333,0.5142103333,0.49255233330000003,0.45903233330000004,0.5534587000000001,0.5467847,0.5273967,0.49423870000000003,0.4779106999999999,0.4571777,0.4398257,0.4112296999999999,0.5476693,0.3706606667
429.0,0.557951,0.567293,0.554509,0.524242,0.512645,0.491538,0.471891,0.439811,0.5570109999999999,0.577275,0.569984,0.5429710000000001,0.53552,0.515568,0.49381400000000003,0.45996300000000007,0.5562489999999999,0.548506,0.529329,0.49557400000000007,0.4790979999999999,0.4580970000000001,0.440697,0.41197799999999996,0.546582,0.370036
429.5,0.560514,0.56961,0.556484,0.52592,0.51409,0.492742,0.472988,0.440696,0.5593833333,0.5793933333,0.5718993333,0.5445673333,0.5369593333,0.5169423333,0.4950833333,0.46083133330000003,0.5586387,0.5508287,0.5307126999999999,0.4972497000000001,0.4800886999999999,0.4589567,0.44183570000000005,0.4126907000000001,0.5455863,0.3694496667
430.0,0.563185,0.571879,0.558462,0.527428,0.515408,0.493977,0.474012,0.441516,0.5619966666999999,0.5818736667,0.5738426667,0.5464846667,0.5385526667,0.5182946667,0.49606866669999994,0.4616516667,0.5613646999999999,0.5529837,0.5326747000000001,0.49852870000000005,0.4815117,0.4605787000000001,0.4426607,0.4136387,0.5444973,0.3688493333
430.5,0.565987,0.574283,0.560471,0.529196,0.516826,0.495396,0.475181,0.442537,0.5646686667,0.5844686667,0.5759916667,0.5482926667,0.5399566667,0.5200026667000001,0.4974606667,0.4626786667,0.5639993,0.5553203000000001,0.5347423000000001,0.5001413,0.4829473000000001,0.4617553,0.4438253000000001,0.41452030000000006,0.5434737,0.3682843333
431.0,0.568873,0.576748,0.562597,0.53104,0.518428,0.496778,0.476497,0.443506,0.5674586667,0.5870836667,0.5783106667,0.5501966667,0.5417326667,0.5214966667000001,0.4989346667,0.4638176667,0.5665672999999999,0.5576812999999999,0.5365623,0.5015693,0.4843103000000001,0.4628483,0.44497029999999993,0.41508429999999996,0.5425227,0.3676123333
431.5,0.571705,0.579302,0.5647,0.532708,0.52002,0.498131,0.477634,0.444436,0.5704363333,0.5895123333000001,0.5806253333,0.5520333333,0.5434673333,0.5229303332999999,0.5001743332999999,0.4647933333,0.5695136999999999,0.5597657,0.5384796999999999,0.5032756999999999,0.4856476999999999,0.46389769999999997,0.44588569999999994,0.4160627,0.5415763,0.3670296667
432.0,0.574499,0.581644,0.566587,0.534341,0.521512,0.499488,0.478706,0.445369,0.573219,0.5918,0.582715,0.553764,0.5449499999999999,0.524376,0.501373,0.465743,0.5724403,0.5622103,0.5400872999999999,0.5046373,0.4870143,0.46500530000000007,0.44688529999999993,0.4167843,0.5406237,0.366437
432.5,0.577145,0.584008,0.56863,0.536068,0.522864,0.500796,0.479876,0.446339,0.575973,0.594473,0.58474,0.555708,0.546495,0.525706,0.50264,0.46685299999999996,0.5751376999999999,0.5646276999999998,0.5420056999999999,0.5061356999999999,0.4883186999999999,0.4662147,0.4478757,0.41760869999999994,0.5397013,0.365854
433.0,0.579951,0.586447,0.570656,0.53772,0.524323,0.502021,0.480988,0.44725,0.5786046667,0.5970816667000001,0.5869746667,0.5574276667,0.5481256667000001,0.5271286667,0.5036736667,0.46793166669999997,0.577642,0.5667120000000001,0.5437339999999999,0.507787,0.48933800000000005,0.467422,0.44899900000000004,0.41847199999999996,0.538821,0.3652533333
433.5,0.582725,0.588767,0.572625,0.539349,0.525673,0.503322,0.482149,0.448106,0.5814723333,0.5992303333,0.5888923333,0.5592713332999999,0.5496843333000001,0.5284893333,0.5048503333000001,0.4688743333,0.5803320000000001,0.569185,0.545819,0.5092129999999999,0.4907299999999999,0.468518,0.44986399999999993,0.41916999999999993,0.537938,0.3646946667
434.0,0.585468,0.591223,0.574614,0.540984,0.527123,0.504627,0.483316,0.448952,0.5843686667000001,0.6019136667,0.5910886666999999,0.5611476666999999,0.5513906666999999,0.5301686667000001,0.5061686667,0.4699856667,0.5828659999999999,0.571456,0.54749,0.510672,0.49208799999999986,0.469754,0.45103499999999996,0.42005899999999996,0.537031,0.3641173333
434.5,0.588421,0.593827,0.576725,0.542772,0.528753,0.506017,0.484475,0.449957,0.5871966667,0.6044946667,0.5934686667,0.5628176667,0.5530446667,0.5316636667,0.5075616667,0.47100066669999996,0.585889,0.5737720000000001,0.5496979999999999,0.5124110000000001,0.49356600000000006,0.47076399999999985,0.45207299999999995,0.42102799999999996,0.536101,0.3635203333
435.0,0.591339,0.596207,0.578749,0.544529,0.530254,0.507386,0.485683,0.450979,0.5901193333,0.6072313333,0.5959753333,0.5647013333,0.5546003333,0.5332393333000001,0.5088133333,0.47212133330000006,0.5887923,0.5761153,0.5514203000000001,0.5138843000000001,0.49480230000000003,0.4721453000000001,0.4530993,0.4218493,0.5352437,0.3628506667
435.5,0.593785,0.598398,0.580494,0.545983,0.531475,0.508455,0.486735,0.451768,0.592684,0.609228,0.5974929999999999,0.566336,0.556171,0.534365,0.50984,0.472955,0.5912237000000001,0.5781237,0.5530337,0.5153997,0.4958557,0.4731617,0.45416770000000006,0.4225437000000001,0.5344663,0.362395
436.0,0.596539,0.600834,0.582528,0.547623,0.532894,0.509742,0.487841,0.452639,0.5953189999999999,0.61171,0.5995189999999999,0.5680419999999999,0.557617,0.535773,0.511018,0.47386500000000004,0.5939499999999999,0.580332,0.5549429999999999,0.517024,0.49703200000000003,0.4744529999999999,0.4550249999999999,0.423346,0.533715,0.361891
436.5,0.599256,0.603257,0.584489,0.549173,0.534361,0.511058,0.488866,0.453593,0.5983416667,0.6143936667000001,0.6017346667,0.5696596667,0.5592506667,0.5373176667,0.5122896667,0.4749676667,0.5967757,0.5827687000000001,0.5569807,0.5185947,0.49817770000000006,0.4754917000000001,0.4560767,0.4242937,0.5328723,0.3612803333
437.0,0.602093,0.605641,0.586564,0.550848,0.53584,0.512416,0.490106,0.454557,0.6010236667,0.6170536667,0.6037576667,0.5716566667,0.5608586667,0.5389886666999999,0.5136656666999999,0.47590566669999995,0.5995949999999999,0.585097,0.558845,0.5203739999999999,0.4994129999999999,0.476645,0.45713099999999995,0.424898,0.532097,0.3606733333
437.5,0.604995,0.608048,0.588659,0.552613,0.53729,0.51372,0.491192,0.455403,0.6038650000000001,0.6194919999999999,0.6059050000000001,0.5734030000000001,0.5625150000000001,0.540233,0.5147809999999999,0.47677300000000006,0.6022803,0.5875433,0.5607022999999999,0.5216453,0.5008952999999999,0.4777402999999999,0.4582393,0.4256983,0.5313297,0.360125
438.0,0.607799,0.61044,0.590651,0.554314,0.5387,0.51513,0.492316,0.456263,0.6067796666999999,0.6219886667,0.6081636667,0.5751216667,0.5640546667,0.5416566667,0.5160436667,0.4778096667,0.6051353,0.5895872999999999,0.5626072999999999,0.5229733,0.5022003,0.4787363000000001,0.45920530000000004,0.42652029999999996,0.5306417,0.3596483333
438.5,0.610628,0.612902,0.59267,0.555948,0.540166,0.516402,0.493455,0.457185,0.6095466667,0.6245186667,0.6103426667,0.5768386667000001,0.5654896667,0.5431296667000001,0.5173796667,0.47882166670000004,0.6077423,0.5919372999999999,0.5641953,0.5248743,0.5035133,0.4797233000000001,0.46003629999999995,0.42734529999999993,0.5298357,0.3591143333
439.0,0.613373,0.615099,0.594615,0.557598,0.541623,0.517588,0.494483,0.458155,0.6122836667,0.6269276667,0.6125916667,0.5788556667,0.5669746667,0.5444196667,0.5185686667,0.47979066670000003,0.610733,0.594219,0.566071,0.525968,0.504888,0.4810860000000001,0.460805,0.428214,0.529091,0.3585513333
439.5,0.616017,0.617516,0.596426,0.559111,0.542929,0.518799,0.495616,0.459022,0.6150660000000001,0.62934,0.6143989999999999,0.580338,0.5686789999999999,0.545776,0.5197700000000001,0.480859,0.6134306999999999,0.5960616999999999,0.5678307,0.5275767,0.5060437,0.48215870000000005,0.4617177,0.4288797,0.5284693,0.35806
440.0,0.619028,0.619999,0.598396,0.560816,0.544386,0.520115,0.496799,0.459962,0.6177349999999999,0.6321209999999999,0.616725,0.582163,0.570195,0.547248,0.5208470000000001,0.48191100000000003,0.6162243,0.5984883,0.5698002999999999,0.5291032999999999,0.5071553000000001,0.48317829999999995,0.46268129999999996,0.42952029999999997,0.5278697,0.357563
